sku_id,unit_price,date,order_week,weeks_demand,weekly_sales_amount
1767CA,30.0,2020-04-25,2020-04-20/2020-04-26,3.994707733,119.84123199
2143AA,30.0,2020-04-25,2020-04-20/2020-04-26,20.026744799,600.80234397
1819AA,30.0,2020-04-25,2020-04-20/2020-04-26,44.471633481,1334.1490044299999
1321BA,30.0,2020-04-25,2020-04-20/2020-04-26,11.000830624999999,330.02491875
1196AA,30.0,2020-04-25,2020-04-20/2020-04-26,17.062781575,511.88344724999996
2938CA,29.206,2020-04-25,2020-04-20/2020-04-26,0.0,0.0
2930CA,20.00833,2020-04-25,2020-04-20/2020-04-26,0.0,0.0
3378CA,1.5,2020-04-25,2020-04-20/2020-04-26,0.0,0.0
1514BA,332.8,2020-04-25,2020-04-20/2020-04-26,0.0,0.0
3132BA,190.0,2020-04-25,2020-04-20/2020-04-26,1.0,190.0
2471CA,4.77698,2020-04-25,2020-04-20/2020-04-26,0.0,0.0
3579CA,86.65,2020-04-25,2020-04-20/2020-04-26,0.0,0.0
1511CA,6.787,2020-04-25,2020-04-20/2020-04-26,10.0,67.87
2977BA,52.8,2020-04-25,2020-04-20/2020-04-26,2.0,105.6
3271CA,34.5,2020-04-25,2020-04-20/2020-04-26,7.696785739,265.5391079955
2498CA,117.17,2020-04-25,2020-04-20/2020-04-26,0.0,0.0
2925CA,48.0,2020-04-25,2020-04-20/2020-04-26,0.0,0.0
1436BA,125.0,2020-04-25,2020-04-20/2020-04-26,0.0,0.0
3423CA,29.555,2020-04-25,2020-04-20/2020-04-26,3.0,88.66499999999999
2487BA,14.4,2020-04-25,2020-04-20/2020-04-26,3.0,43.2
1716AA,140.0,2020-04-25,2020-04-20/2020-04-26,3.0,420.0
3420AA,17.255,2020-04-25,2020-04-20/2020-04-26,4.0,69.02
1708AA,120.0,2020-04-25,2020-04-20/2020-04-26,0.0,0.0
2488CA,0.95,2020-04-25,2020-04-20/2020-04-26,0.0,0.0
1668CA,0.85,2020-04-25,2020-04-20/2020-04-26,0.0,0.0
1484BA,0.2,2020-04-25,2020-04-20/2020-04-26,0.0,0.0
1491CA,30.0,2020-04-25,2020-04-20/2020-04-26,0.0,0.0
2884AA,30.0,2020-04-25,2020-04-20/2020-04-26,0.0,0.0
2895CA,30.0,2020-04-25,2020-04-20/2020-04-26,0.0,0.0
2982AA,30.0,2020-04-25,2020-04-20/2020-04-26,0.0,0.0
2987AA,30.0,2020-04-25,2020-04-20/2020-04-26,0.0,0.0
3274CA,30.0,2020-04-25,2020-04-20/2020-04-26,0.0,0.0
3276AA,30.0,2020-04-25,2020-04-20/2020-04-26,0.0,0.0
3291CA,30.0,2020-04-25,2020-04-20/2020-04-26,0.0,0.0
3296AA,30.0,2020-04-25,2020-04-20/2020-04-26,0.0,0.0
3299CA,30.0,2020-04-25,2020-04-20/2020-04-26,0.0,0.0
3300CA,30.0,2020-04-25,2020-04-20/2020-04-26,0.0,0.0
3312AA,30.0,2020-04-25,2020-04-20/2020-04-26,0.0,0.0
3332CA,30.0,2020-04-25,2020-04-20/2020-04-26,0.0,0.0
1244AA,60.0,2020-05-02,2020-04-27/2020-05-03,8578.0439806,514682.638836
1295CA,175000.0,2020-05-02,2020-04-27/2020-05-03,0.632333519,110658.365825
1281BA,139500.0,2020-05-02,2020-04-27/2020-05-03,0.730541332,101910.51581400001
3205AA,76300.0,2020-05-02,2020-04-27/2020-05-03,7.252758123,553385.4447848999
2117BA,2424.0,2020-05-02,2020-04-27/2020-05-03,73.47184526000001,178095.75291024003
1193BA,815.0,2020-05-02,2020-04-27/2020-05-03,113.0,92095.0
1126CA,32.8,2020-05-02,2020-04-27/2020-05-03,14848.0,487014.39999999997
1283CA,98333.33,2020-05-02,2020-04-27/2020-05-03,3.590935029,353108.5992152166
2418CA,5.8,2020-05-02,2020-04-27/2020-05-03,26755.0534373,155179.30993634
1967BA,178.65,2020-05-02,2020-04-27/2020-05-03,312.5,55828.125
2422BA,49.9,2020-05-02,2020-04-27/2020-05-03,2718.82894692,135669.564451308
1116CA,32.8,2020-05-02,2020-04-27/2020-05-03,1000.0,32800.0
1077CA,22.9777,2020-05-02,2020-04-27/2020-05-03,6289.0,144506.7553
1083AA,29.02,2020-05-02,2020-04-27/2020-05-03,1220.0,35404.4
2565CA,463.03583,2020-05-02,2020-04-27/2020-05-03,198.247784303,91795.82735040058
2573CA,1618.99,2020-05-02,2020-04-27/2020-05-03,118.16533542,191308.4963916258
2473CA,5.95,2020-05-02,2020-04-27/2020-05-03,22641.336213000002,134715.95046735002
1993AA,83.75125,2020-05-02,2020-04-27/2020-05-03,695.0,58207.11875
2331CA,210.12419,2020-05-02,2020-04-27/2020-05-03,397.0,83419.30343
3007CA,18832.33,2020-05-02,2020-04-27/2020-05-03,10.416614737,196169.12621004722
3178CA,26000.0,2020-05-02,2020-04-27/2020-05-03,4.1741225239999995,108527.18562399999
1921AA,50000.0,2020-05-02,2020-04-27/2020-05-03,2.0,100000.0
1964BA,99.12769,2020-05-02,2020-04-27/2020-05-03,600.0,59476.614
1876AA,22919.0,2020-05-02,2020-04-27/2020-05-03,7.472215635,171255.71013856502
1224AA,698.0,2020-05-02,2020-04-27/2020-05-03,205.0,143090.0
2317CA,37.26672,2020-05-02,2020-04-27/2020-05-03,950.0,35403.384
3016BA,20005.8,2020-05-02,2020-04-27/2020-05-03,2.470400455,49422.337422639
3098AA,3862.32,2020-05-02,2020-04-27/2020-05-03,24.134841209,93216.47989834489
2528CA,21.0,2020-05-02,2020-04-27/2020-05-03,364.1471671,7647.0905090999995
2371CA,3.44,2020-05-02,2020-04-27/2020-05-03,27216.2403155,93623.86668532
1970CA,244.928,2020-05-02,2020-04-27/2020-05-03,920.0,225333.76
2016CA,267.32395,2020-05-02,2020-04-27/2020-05-03,542.5,145023.24287500003
1990AA,545.845,2020-05-02,2020-04-27/2020-05-03,262.0,143011.39
3079BA,134.5,2020-05-02,2020-04-27/2020-05-03,684.0,91998.0
1234BA,498.0,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
1994AA,450.53667,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
2458CA,6.83263,2020-05-02,2020-04-27/2020-05-03,15654.083755200001,106958.56228829219
1367CA,22000.0,2020-05-02,2020-04-27/2020-05-03,5.50181704,121039.97488
2564BA,309.205,2020-05-02,2020-04-27/2020-05-03,21.0,6493.304999999999
1255CA,84500.0,2020-05-02,2020-04-27/2020-05-03,3.0,253500.0
1206BA,236.62475,2020-05-02,2020-04-27/2020-05-03,223.954381284,52993.149482731176
2501CA,35.12175,2020-05-02,2020-04-27/2020-05-03,1012.0,35543.210999999996
1971AA,321.9469,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
2847BA,241.79216,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
1992AA,586.3916,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
2021CA,295.27467,2020-05-02,2020-04-27/2020-05-03,44.0,12992.085480000002
2391CA,0.75915,2020-05-02,2020-04-27/2020-05-03,80930.46936999999,61438.36582223549
2025AA,442.805,2020-05-02,2020-04-27/2020-05-03,31.0,13726.955
2267CA,1896.44,2020-05-02,2020-04-27/2020-05-03,22.142350337,41991.63887310028
1265CA,103500.0,2020-05-02,2020-04-27/2020-05-03,1.0,103500.0
1009AA,28.76326,2020-05-02,2020-04-27/2020-05-03,306.0,8801.55756
2013AA,143.8402,2020-05-02,2020-04-27/2020-05-03,412.5,59334.082500000004
1908AA,27809.1,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
1499CA,6600.0,2020-05-02,2020-04-27/2020-05-03,1.0,6600.0
2670CA,4550.0,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
2044CA,740.82,2020-05-02,2020-04-27/2020-05-03,23.0,17038.86
1385CA,1781.5475,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
1801AA,1250.0,2020-05-02,2020-04-27/2020-05-03,19.191884739000002,23989.855923750005
1161AA,136.5925,2020-05-02,2020-04-27/2020-05-03,88.0,12020.14
2714CA,49.79846,2020-05-02,2020-04-27/2020-05-03,347.0,17280.06562
1266CA,118900.0,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
3502BA,1234.335,2020-05-02,2020-04-27/2020-05-03,15.0,18515.025
2766AA,363.83238,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
2646AA,908.33214,2020-05-02,2020-04-27/2020-05-03,16.0,14533.31424
1163CA,94.66425,2020-05-02,2020-04-27/2020-05-03,358.0,33889.8015
2291AA,18.75596,2020-05-02,2020-04-27/2020-05-03,1320.0,24757.8672
3239AA,687.5,2020-05-02,2020-04-27/2020-05-03,36.219697058,24901.041727375003
2326CA,63.5592,2020-05-02,2020-04-27/2020-05-03,51.0,3241.5191999999997
2041CA,648.42,2020-05-02,2020-04-27/2020-05-03,4.0,2593.68
3461CA,30.064,2020-05-02,2020-04-27/2020-05-03,25.0,751.6
1145BA,85.30066,2020-05-02,2020-04-27/2020-05-03,320.0,27296.211199999998
1842BA,6548.29,2020-05-02,2020-04-27/2020-05-03,2.10438004,13780.0907721316
2662CA,2015.43638,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
3250CA,34.75342,2020-05-02,2020-04-27/2020-05-03,383.0,13310.55986
1907AA,6617.42,2020-05-02,2020-04-27/2020-05-03,1.0,6617.42
1214CA,317.65903,2020-05-02,2020-04-27/2020-05-03,39.0,12388.702169999999
2680BA,215.57,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
2515BA,90.0,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
2988AA,9261.0,2020-05-02,2020-04-27/2020-05-03,3.0,27783.0
2640BA,444.45667,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
1979AA,278.638,2020-05-02,2020-04-27/2020-05-03,159.5,44442.761
1130AA,17.26609,2020-05-02,2020-04-27/2020-05-03,42.0,725.1757799999999
3177CA,69.45642,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
3556AA,1077.43125,2020-05-02,2020-04-27/2020-05-03,4.0,4309.725
2600BA,1467.79,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
1366BA,16900.0,2020-05-02,2020-04-27/2020-05-03,1.0,16900.0
1586CA,286.571,2020-05-02,2020-04-27/2020-05-03,180.0,51582.780000000006
2867AA,297.635,2020-05-02,2020-04-27/2020-05-03,33.0,9821.955
1403CA,2550.0,2020-05-02,2020-04-27/2020-05-03,9.799032887,24987.53386185
3570CA,1160.0,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
2632AA,185.82,2020-05-02,2020-04-27/2020-05-03,319.0,59276.579999999994
3193AA,1425.0,2020-05-02,2020-04-27/2020-05-03,6.0,8550.0
3407CA,1017.592,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
2348BA,38440.0,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
2484BA,239.67286,2020-05-02,2020-04-27/2020-05-03,45.0,10785.278699999999
2066AA,1550.95,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
2672BA,11375.0,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
1379CA,490.18125,2020-05-02,2020-04-27/2020-05-03,8.0,3921.45
2513CA,4805.03,2020-05-02,2020-04-27/2020-05-03,5.0,24025.149999999998
1382CA,613.52125,2020-05-02,2020-04-27/2020-05-03,18.0,11043.3825
1741BA,1450.0,2020-05-02,2020-04-27/2020-05-03,7.955726659,11535.80365555
3551CA,7.06831,2020-05-02,2020-04-27/2020-05-03,1624.0,11478.935440000001
2039CA,449.75,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
3084CA,2769.81,2020-05-02,2020-04-27/2020-05-03,4.0,11079.24
1317CA,4908.7,2020-05-02,2020-04-27/2020-05-03,1.0,4908.7
3249CA,320.0,2020-05-02,2020-04-27/2020-05-03,30.164968688,9652.78998016
2994CA,12977.0,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
3404CA,396.54,2020-05-02,2020-04-27/2020-05-03,31.0,12292.74
2814BA,50.49535,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
3413AA,35.3004,2020-05-02,2020-04-27/2020-05-03,2.0,70.6008
2606AA,2041.52333,2020-05-02,2020-04-27/2020-05-03,6.0,12249.13998
2096BA,1524.57667,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
1445BA,1291.865,2020-05-02,2020-04-27/2020-05-03,4.0,5167.46
2212AA,747.405,2020-05-02,2020-04-27/2020-05-03,1.0,747.405
1479CA,385.5625,2020-05-02,2020-04-27/2020-05-03,20.0,7711.25
2767AA,147.86565,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
1624CA,1531.377,2020-05-02,2020-04-27/2020-05-03,2.0,3062.754
1497CA,16.71828,2020-05-02,2020-04-27/2020-05-03,389.0,6503.41092
2673BA,13.0,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
2953BA,47.90925,2020-05-02,2020-04-27/2020-05-03,150.0,7186.3875
2785BA,34.48244,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
2078CA,1129.24,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
1681CA,93.0,2020-05-02,2020-04-27/2020-05-03,97.98366421,9112.48077153
2173CA,444.94,2020-05-02,2020-04-27/2020-05-03,3.0,1334.82
2200CA,448.0,2020-05-02,2020-04-27/2020-05-03,101.0,45248.0
2142CA,2956.0,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
2236CA,1617.335,2020-05-02,2020-04-27/2020-05-03,5.0,8086.675
1995AA,100.57182,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
3120BA,1534.88,2020-05-02,2020-04-27/2020-05-03,19.0,29162.72
3322AA,28.5,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
3160BA,270.909,2020-05-02,2020-04-27/2020-05-03,10.0,2709.09
2840AA,8.61042,2020-05-02,2020-04-27/2020-05-03,1159.0,9979.476779999999
2189CA,299.805,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
2803BA,42.48576,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
2170BA,305.19,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
2053BA,1212.86889,2020-05-02,2020-04-27/2020-05-03,16.0,19405.90224
1601AA,918.403,2020-05-02,2020-04-27/2020-05-03,4.0,3673.612
3533CA,0.64377,2020-05-02,2020-04-27/2020-05-03,3880.0,2497.8275999999996
1499AA,14.22359,2020-05-02,2020-04-27/2020-05-03,316.0,4494.65444
3161BA,360.0,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
1330CA,6000.0,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
2265BA,1691.46333,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
2115CA,1912.27,2020-05-02,2020-04-27/2020-05-03,14.0,26771.78
2255CA,1712.565,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
2763CA,10.08731,2020-05-02,2020-04-27/2020-05-03,1840.0,18560.650400000002
1695CA,1649.3,2020-05-02,2020-04-27/2020-05-03,5.0,8246.5
2336BA,7.92068,2020-05-02,2020-04-27/2020-05-03,985.97794251,7809.615769680107
2060AA,1101.15,2020-05-02,2020-04-27/2020-05-03,4.0,4404.6
2483BA,1.875,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
1882CA,19950.0,2020-05-02,2020-04-27/2020-05-03,1.0,19950.0
2277AA,6.37172,2020-05-02,2020-04-27/2020-05-03,219.0,1395.40668
2555CA,682.5,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
2876CA,427.425,2020-05-02,2020-04-27/2020-05-03,10.0,4274.25
2229AA,1054.24333,2020-05-02,2020-04-27/2020-05-03,1.0,1054.24333
3619CA,0.7455,2020-05-02,2020-04-27/2020-05-03,3123.0,2328.1965
2227AA,751.635,2020-05-02,2020-04-27/2020-05-03,4.0,3006.54
2054AA,751.83,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
2752AA,76.502,2020-05-02,2020-04-27/2020-05-03,3.0,229.50599999999997
3358BA,1363.64,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
1764AA,325.0,2020-05-02,2020-04-27/2020-05-03,23.848294948,7750.6958581
1906CA,1893.75,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
3038BA,1300.0,2020-05-02,2020-04-27/2020-05-03,7.720242898,10036.315767400001
2953CA,1519.82,2020-05-02,2020-04-27/2020-05-03,21.0,31916.219999999998
1464AA,842.57,2020-05-02,2020-04-27/2020-05-03,6.0,5055.42
1624AA,722.101,2020-05-02,2020-04-27/2020-05-03,4.0,2888.404
3003AA,13182.0,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
1798AA,375.0,2020-05-02,2020-04-27/2020-05-03,16.672552287000002,6252.207107625
2727CA,21.88943,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
2315BA,14.9222,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
2139BA,2032.85,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
1571AA,320.0,2020-05-02,2020-04-27/2020-05-03,11.020031784,3526.41017088
2212CA,884.36,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
2223AA,918.7,2020-05-02,2020-04-27/2020-05-03,4.0,3674.8
2429BA,5.28688,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
1956CA,1250.0,2020-05-02,2020-04-27/2020-05-03,2.0,2500.0
2729AA,76.518,2020-05-02,2020-04-27/2020-05-03,114.0,8723.052
2234AA,903.0,2020-05-02,2020-04-27/2020-05-03,13.0,11739.0
2359CA,73.0,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
3138CA,376.116,2020-05-02,2020-04-27/2020-05-03,11.0,4137.276
2342CA,2.77685,2020-05-02,2020-04-27/2020-05-03,40.0,111.074
2293AA,12.73097,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
3590BA,115.085,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
2661CA,182.0,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
2396CA,0.7646,2020-05-02,2020-04-27/2020-05-03,11289.0,8631.569399999998
3616CA,433.1,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
1582CA,550.0,2020-05-02,2020-04-27/2020-05-03,6.438805558,3541.3430569
3053AA,40.87148,2020-05-02,2020-04-27/2020-05-03,221.0,9032.59708
3025CA,1092.5,2020-05-02,2020-04-27/2020-05-03,2.0,2185.0
2604CA,129.04,2020-05-02,2020-04-27/2020-05-03,901.0,116265.04
3365CA,13.3248,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
1953AA,947.56,2020-05-02,2020-04-27/2020-05-03,1.0,947.56
2337CA,1.72706,2020-05-02,2020-04-27/2020-05-03,908.0,1568.17048
1488BA,70.0,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
2621AA,61.78333,2020-05-02,2020-04-27/2020-05-03,11.0,679.61663
3495CA,39.835,2020-05-02,2020-04-27/2020-05-03,25.0,995.875
2498BA,1474.56,2020-05-02,2020-04-27/2020-05-03,2.0,2949.12
1584BA,425.0,2020-05-02,2020-04-27/2020-05-03,1.763703907,749.574160475
1630BA,442.803,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
1486CA,190.72,2020-05-02,2020-04-27/2020-05-03,9.0,1716.48
1745BA,175.0,2020-05-02,2020-04-27/2020-05-03,9.877434297,1728.5510019750002
1650AA,284.87,2020-05-02,2020-04-27/2020-05-03,58.0,16522.46
2970CA,512.205,2020-05-02,2020-04-27/2020-05-03,2.0,1024.41
1945AA,965.0,2020-05-02,2020-04-27/2020-05-03,1.0,965.0
3399AA,194.753,2020-05-02,2020-04-27/2020-05-03,17.0,3310.801
3075BA,31.0,2020-05-02,2020-04-27/2020-05-03,65.922660821,2043.602485451
2923CA,20.18857,2020-05-02,2020-04-27/2020-05-03,3.0,60.565709999999996
3143CA,47.764,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
2054CA,904.0,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
2229CA,751.0,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
1872CA,16000.0,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
3125AA,119.136,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
2524AA,14.0,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
2220BA,752.0,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
3610AA,156.16,2020-05-02,2020-04-27/2020-05-03,26.0,4060.16
3044AA,1450.0,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
3027CA,1145.83,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
3462AA,4.1,2020-05-02,2020-04-27/2020-05-03,150.0,615.0
3264CA,30.0,2020-05-02,2020-04-27/2020-05-03,29.894109735,896.82329205
3180BA,30.0,2020-05-02,2020-04-27/2020-05-03,53.836171496,1615.08514488
3448CA,6.5255,2020-05-02,2020-04-27/2020-05-03,255.0,1664.0025
3345AA,31.06467,2020-05-02,2020-04-27/2020-05-03,22.0,683.42274
3576BA,44.79,2020-05-02,2020-04-27/2020-05-03,13.0,582.27
1956AA,573.09,2020-05-02,2020-04-27/2020-05-03,1.0,573.09
2508BA,463.1,2020-05-02,2020-04-27/2020-05-03,1.0,463.1
2935BA,23.495,2020-05-02,2020-04-27/2020-05-03,3.0,70.485
3075AA,60.38,2020-05-02,2020-04-27/2020-05-03,10.0,603.8000000000001
2956AA,12.02259,2020-05-02,2020-04-27/2020-05-03,55.0,661.24245
3512AA,0.10295,2020-05-02,2020-04-27/2020-05-03,350.0,36.0325
1688CA,30.0,2020-05-02,2020-04-27/2020-05-03,26.427272261,792.81816783
1826AA,30.0,2020-05-02,2020-04-27/2020-05-03,25.941058896,778.23176688
1811CA,30.0,2020-05-02,2020-04-27/2020-05-03,11.869189739,356.07569216999997
1374CA,30.0,2020-05-02,2020-04-27/2020-05-03,1.788386324,53.65158972
1766CA,30.0,2020-05-02,2020-04-27/2020-05-03,18.442069439,553.26208317
3494AA,3.5,2020-05-02,2020-04-27/2020-05-03,100.0,350.0
1420CA,30.0,2020-05-02,2020-04-27/2020-05-03,4.873171995,146.19515984999998
1488CA,30.0,2020-05-02,2020-04-27/2020-05-03,20.564673729,616.94021187
1296CA,30.0,2020-05-02,2020-04-27/2020-05-03,12.234987042,367.04961126
1434BA,30.0,2020-05-02,2020-04-27/2020-05-03,18.408727733,552.26183199
1712AA,30.0,2020-05-02,2020-04-27/2020-05-03,16.989255008999997,509.6776502699999
1317BA,30.0,2020-05-02,2020-04-27/2020-05-03,17.912065789,537.36197367
1857AA,30.0,2020-05-02,2020-04-27/2020-05-03,12.959287802,388.77863406
1678CA,30.0,2020-05-02,2020-04-27/2020-05-03,9.712272449,291.36817347
1325AA,30.0,2020-05-02,2020-04-27/2020-05-03,23.026584500000002,690.797535
1698CA,30.0,2020-05-02,2020-04-27/2020-05-03,20.276771042,608.30313126
2539AA,30.0,2020-05-02,2020-04-27/2020-05-03,29.498518427,884.95555281
1672AA,30.0,2020-05-02,2020-04-27/2020-05-03,69.196801863,2075.90405589
1827AA,30.0,2020-05-02,2020-04-27/2020-05-03,14.855473008999999,445.66419026999995
1441AA,190.0,2020-05-02,2020-04-27/2020-05-03,5.0,950.0
2548CA,30.0,2020-05-02,2020-04-27/2020-05-03,17.024607125000003,510.7382137500001
1851CA,30.0,2020-05-02,2020-04-27/2020-05-03,34.204698930999996,1026.14096793
1947CA,30.0,2020-05-02,2020-04-27/2020-05-03,29.807082168,894.21246504
1315BA,30.0,2020-05-02,2020-04-27/2020-05-03,7.749545612,232.48636836
3126BA,30.0,2020-05-02,2020-04-27/2020-05-03,19.818865373999998,594.56596122
2449CA,30.0,2020-05-02,2020-04-27/2020-05-03,20.880239814,626.40719442
1830AA,30.0,2020-05-02,2020-04-27/2020-05-03,34.605920446,1038.17761338
1390BA,30.0,2020-05-02,2020-04-27/2020-05-03,6.662886403,199.88659209
1326AA,30.0,2020-05-02,2020-04-27/2020-05-03,39.272113941,1178.16341823
1902BA,30.0,2020-05-02,2020-04-27/2020-05-03,15.860215012,475.80645036
1468AA,30.0,2020-05-02,2020-04-27/2020-05-03,9.226906722999999,276.80720168999994
2096AA,30.0,2020-05-02,2020-04-27/2020-05-03,35.095385504,1052.86156512
1373BA,30.0,2020-05-02,2020-04-27/2020-05-03,19.218936248,576.56808744
2365AA,30.0,2020-05-02,2020-04-27/2020-05-03,13.039668084999999,391.19004255
3006CA,30.0,2020-05-02,2020-04-27/2020-05-03,22.527200841,675.8160252299999
1308BA,30.0,2020-05-02,2020-04-27/2020-05-03,10.626423272,318.79269816
1767CA,30.0,2020-05-02,2020-04-27/2020-05-03,18.831395402,564.94186206
2143AA,30.0,2020-05-02,2020-04-27/2020-05-03,20.928729594,627.86188782
1819AA,30.0,2020-05-02,2020-04-27/2020-05-03,5.2689645039999995,158.06893512
1321BA,30.0,2020-05-02,2020-04-27/2020-05-03,17.943150394,538.29451182
1196AA,30.0,2020-05-02,2020-04-27/2020-05-03,8.350235643,250.50706928999998
2938CA,29.206,2020-05-02,2020-04-27/2020-05-03,23.0,671.7379999999999
2930CA,20.00833,2020-05-02,2020-04-27/2020-05-03,10.0,200.0833
3378CA,1.5,2020-05-02,2020-04-27/2020-05-03,300.0,450.0
1514BA,332.8,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
3132BA,190.0,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
2471CA,4.77698,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
3579CA,86.65,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
1511CA,6.787,2020-05-02,2020-04-27/2020-05-03,100.0,678.7
2977BA,52.8,2020-05-02,2020-04-27/2020-05-03,4.0,211.2
3271CA,34.5,2020-05-02,2020-04-27/2020-05-03,8.061072231,278.10699196950003
2498CA,117.17,2020-05-02,2020-04-27/2020-05-03,3.0,351.51
2925CA,48.0,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
1436BA,125.0,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
3423CA,29.555,2020-05-02,2020-04-27/2020-05-03,15.0,443.325
2487BA,14.4,2020-05-02,2020-04-27/2020-05-03,3.0,43.2
1716AA,140.0,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
3420AA,17.255,2020-05-02,2020-04-27/2020-05-03,5.0,86.27499999999999
1708AA,120.0,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
2488CA,0.95,2020-05-02,2020-04-27/2020-05-03,36.0,34.199999999999996
1668CA,0.85,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
1484BA,0.2,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
1491CA,30.0,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
2884AA,30.0,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
2895CA,30.0,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
2982AA,30.0,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
2987AA,30.0,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
3274CA,30.0,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
3276AA,30.0,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
3291CA,30.0,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
3296AA,30.0,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
3299CA,30.0,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
3300CA,30.0,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
3312AA,30.0,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
3332CA,30.0,2020-05-02,2020-04-27/2020-05-03,0.0,0.0
1244AA,60.0,2020-05-09,2020-05-04/2020-05-10,26960.488509,1617629.31054
1295CA,175000.0,2020-05-09,2020-05-04/2020-05-10,2.6189003250000003,458307.55687500007
